subdivision,year,month,season,rainfall_mm,rainfall_3m,rainfall_6m,rainfall_12m,historical_monthly_mean,rainfall_anomaly,rainfall_anomaly_pct,rainfall_deficit_mm,rainfall_missing,rainfall_zscore,target_3m_stress,date,rainfall_lag_1m,rainfall_lag_2m,rainfall_lag_3m,rainfall_prev_3m,rainfall_prev_6m,rainfall_prev_12m,rainfall_trend_3m,month_sin,month_cos,target_3m_severe_anomaly,original_month,actual,predicted_probability,predicted,error_type
West Uttar Pradesh,2017,2.0,0,1.1,23.099999999999945,77.39999999999978,711.9999999999998,17.614529914529914,-16.514529914529913,-93.755155514581,16.514529914529913,0,-0.8292952713023172,0,2017-02-01,22.0,0.0,0.0,21.999999999999943,259.19999999999976,712.8999999999999,22.0,0.8660254037844386,0.5000000000000001,0,FEB,0,0.06609696,0,TRUE_NEGATIVE
Punjab,2004,8.0,2,124.2,225.0999999999999,267.8,365.30000000000007,157.74615384615385,-33.54615384615384,-21.26590920173599,33.54615384615384,0,-0.4588627105742356,0,2004-08-01,52.1,48.8,27.2,128.0999999999999,149.29999999999998,335.80000000000007,24.9,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.06606875,0,TRUE_NEGATIVE
Naga Mani Mizo Tripura,2009,12.0,3,0.2,184.50000000000023,1132.5,1737.7,12.783760683760685,-12.583760683760683,-98.43551514341112,12.583760683760683,0,-0.6375827211821962,0,2009-12-01,26.1,158.2,271.3,455.60000000000025,1404.2,1738.6999999999998,-245.2,-2.4492935982947064e-16,1.0,0,DEC,0,0.06605168,0,TRUE_NEGATIVE
Chhattisgarh,2010,9.0,2,302.5,1069.6000000000006,1190.6999999999998,1292.5,218.1025641025641,84.39743589743588,38.69621443686808,0.0,0,1.1251845209333913,0,2010-09-01,340.3,426.8,102.6,869.7000000000005,889.1999999999998,1094.6999999999998,237.7,-1.0,-1.8369701987210294e-16,0,SEP,0,0.06602196,0,TRUE_NEGATIVE
Saurashtra & Kutch,2005,9.0,2,233.1,428.19999999999993,629.8000000000002,649.4999999999999,74.9957264957265,158.1042735042735,210.8177104108496,0.0,0,2.142482921221405,0,2005-09-01,68.4,126.7,201.2,396.2999999999999,396.7000000000002,452.5,-132.79999999999998,-1.0,-1.8369701987210294e-16,0,SEP,0,0.066003434,0,TRUE_NEGATIVE
West Madhya Pradesh,2016,1.0,0,5.2,6.499999999999716,349.7000000000002,1007.2000000000002,9.167521367521369,-3.967521367521367,-43.27801603580085,3.967521367521367,0,-0.3550413013274239,0,2016-01-01,1.0,0.3,11.0,12.299999999999716,772.7000000000003,1042.2000000000005,-10.0,0.4999999999999999,0.8660254037844387,0,JAN,0,0.06596362,0,TRUE_NEGATIVE
Chhattisgarh,2011,9.0,2,382.2,1034.6000000000006,1269.9,1386.4,218.1025641025641,164.09743589743587,75.2386550670115,0.0,0,2.1877429430562105,0,2011-09-01,379.8,272.6,183.5,835.9000000000005,890.2999999999998,1306.6999999999998,196.3,-1.0,-1.8369701987210294e-16,0,SEP,0,0.06592733,0,TRUE_NEGATIVE
Konkan & Goa,2000,10.0,3,91.8,993.2000000000004,3123.3,3126.099999999999,113.6982905982906,-21.8982905982906,-19.259999849654584,21.8982905982906,0,-0.2482818565191099,0,2000-10-01,111.9,789.5,1200.4,2101.8000000000006,3032.4,3213.999999999999,-1088.5,-0.8660254037844386,0.5000000000000001,0,OCT,0,0.06588117,0,TRUE_NEGATIVE
Chhattisgarh,2015,9.0,2,216.9,752.1000000000005,1059.7,1179.5,218.1025641025641,-1.2025641025641107,-0.5513754996473115,1.2025641025641107,0,-0.0160325547719201,0,2015-09-01,286.6,248.6,257.6,792.8000000000005,864.0,1215.2999999999995,29.0,-1.0,-1.8369701987210294e-16,0,SEP,0,0.06582475,0,TRUE_NEGATIVE
Gujarat Region,2001,4.0,1,0.2,0.2000000000002273,9.899999999999771,556.6999999999997,1.0974358974358975,-0.8974358974358976,-81.77570093457945,0.8974358974358976,0,-0.2272793927751014,0,2001-04-01,0.0,0.0,6.1,6.100000000000227,9.899999999999771,556.4999999999998,-6.1,0.8660254037844387,-0.4999999999999998,0,APR,0,0.065779984,0,TRUE_NEGATIVE
West Madhya Pradesh,2005,9.0,2,155.1,631.2999999999997,720.5000000000001,796.3000000000002,160.56923076923076,-5.469230769230762,-3.4061511928715107,5.469230769230762,0,-0.0570821397461921,0,2005-09-01,130.5,345.7,81.2,557.3999999999997,577.7,696.9000000000002,49.3,-1.0,-1.8369701987210294e-16,0,SEP,0,0.065743424,0,TRUE_NEGATIVE
East Madhya Pradesh,2006,9.0,2,74.1,776.1999999999995,864.7000000000007,947.0000000000002,193.3401709401709,-119.24017094017094,-61.67376927429622,119.24017094017094,0,-1.1983613714966508,0,2006-09-01,328.3,373.8,56.3,758.3999999999994,840.9000000000007,1071.3000000000002,272.0,-1.0,-1.8369701987210294e-16,0,SEP,0,0.06571896,0,TRUE_NEGATIVE
North Interior Karnataka,2013,1.0,0,1.2,50.59999999999992,320.49999999999983,556.5,2.964102564102564,-1.7641025641025645,-59.51557093425605,1.7641025641025645,0,-0.2865978512956225,0,2013-01-01,2.9,46.5,85.2,134.59999999999994,433.79999999999984,583.8,-82.3,0.4999999999999999,0.8660254037844387,0,JAN,0,0.065713145,0,TRUE_NEGATIVE
Tamil Nadu,2007,11.0,3,79.2,417.1999999999999,727.8,873.3,175.3777777777778,-96.1777777777778,-54.84034465281298,96.1777777777778,0,-1.0608695882760704,0,2007-11-01,248.9,89.1,136.5,474.4999999999999,693.5,1009.2,112.4,-0.5000000000000004,0.8660254037844384,0,NOV,0,0.065573744,0,TRUE_NEGATIVE
Konkan & Goa,2014,11.0,3,8.0,526.2000000000005,2715.600000000001,2747.499999999999,24.272649572649573,-16.272649572649573,-67.04109299623227,16.272649572649573,0,-0.4849945679887151,0,2014-11-01,98.7,419.5,658.0,1176.2000000000005,2728.900000000001,2741.599999999999,-559.3,-0.5000000000000004,0.8660254037844384,0,NOV,0,0.06545137,0,TRUE_NEGATIVE
Chhattisgarh,2005,1.0,0,57.6,58.40000000000057,580.4999999999998,1164.4999999999998,14.023931623931624,43.57606837606838,310.7264748902974,0.0,0,2.392474097695886,0,2005-01-01,0.1,0.7,43.9,44.70000000000056,845.9999999999998,1144.6999999999998,-43.8,0.4999999999999999,0.8660254037844387,0,JAN,0,0.0654342,0,TRUE_NEGATIVE
Naga Mani Mizo Tripura,2000,10.0,3,185.2,948.5000000000002,1946.7,2373.4,175.45299145299143,9.747008547008534,5.555339049103656,0.0,0,0.1205087051719744,0,2000-10-01,298.3,465.0,269.2,1032.5000000000002,1975.7,2415.9,29.100000000000023,-0.8660254037844386,0.5000000000000001,0,OCT,0,0.06541598,0,TRUE_NEGATIVE
Saurashtra & Kutch,2000,5.0,1,2.9,2.8999999999998862,2.900000000000228,240.0,4.593162393162393,-1.693162393162393,-36.86267212504652,1.693162393162393,0,-0.102913733556172,0,2000-05-01,0.0,0.0,0.0,0.0,0.0,369.0,0.0,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.06536244,0,TRUE_NEGATIVE
Tamil Nadu,2002,11.0,3,47.2,173.09999999999994,235.1,333.4,175.3777777777778,-128.1777777777778,-73.08667004561582,128.1777777777778,0,-1.4138391370555394,1,2002-11-01,93.7,32.2,26.5,152.39999999999992,220.49999999999997,338.5,67.2,-0.5000000000000004,0.8660254037844384,0,NOV,0,0.06530569,0,TRUE_NEGATIVE
East Uttar Pradesh,2004,1.0,0,22.8,32.10000000000017,674.9,1105.3000000000002,15.866666666666667,6.933333333333334,43.69747899159664,0.0,0,0.4756154108494612,0,2004-01-01,9.3,0.0,7.6,16.90000000000017,907.2999999999998,1096.3000000000002,1.700000000000001,0.4999999999999999,0.8660254037844387,0,JAN,0,0.06518674,0,TRUE_NEGATIVE
North Interior Karnataka,2005,2.0,0,0.8,6.799999999999829,207.29999999999984,643.1999999999999,3.1213675213675214,-2.321367521367521,-74.37020810514785,2.321367521367521,0,-0.4219492012600674,0,2005-02-01,5.8,0.2,4.3,10.29999999999983,299.29999999999984,645.1,1.5,0.8660254037844386,0.5000000000000001,0,FEB,0,0.06511107,0,TRUE_NEGATIVE
Gangetic West Bengal,2015,11.0,3,2.3,199.0000000000004,1339.9,1524.5000000000002,21.56153846153846,-19.26153846153846,-89.33285765251516,19.26153846153846,0,-0.6236521430412848,0,2015-11-01,32.7,164.0,260.6,457.3000000000004,1395.2,1522.3,-227.90000000000003,-0.5000000000000004,0.8660254037844384,0,NOV,0,0.06510441,0,TRUE_NEGATIVE
Telangana,2009,1.0,0,0.0,8.300000000000058,570.9999999999995,1035.1,7.581196581196581,-7.581196581196581,-100.0,7.581196581196581,0,-0.5496692177868894,0,2009-01-01,0.8,7.5,24.2,32.50000000000006,754.3999999999995,1035.3,-23.4,0.4999999999999999,0.8660254037844387,0,JAN,0,0.06503959,0,TRUE_NEGATIVE
North Interior Karnataka,2016,2.0,0,0.4,2.399999999999914,220.09999999999985,550.2,3.1213675213675214,-2.721367521367521,-87.18510405257393,2.721367521367521,0,-0.4946562064845563,0,2016-02-01,0.3,1.7,5.7,7.699999999999915,298.09999999999985,549.8000000000001,-5.4,0.8660254037844386,0.5000000000000001,0,FEB,0,0.06501457,0,TRUE_NEGATIVE
Assam & Meghalaya,2012,11.0,3,17.1,628.0999999999999,2091.3,2610.6000000000004,26.892307692307693,-9.792307692307691,-36.41304347826087,9.792307692307691,0,-0.37285157842128,0,2012-11-01,199.4,411.6,289.2,900.1999999999999,2259.9999999999995,2605.4000000000005,-89.79999999999998,-0.5000000000000004,0.8660254037844384,0,NOV,0,0.06501005,0,TRUE_NEGATIVE
Punjab,2008,9.0,2,59.8,473.8999999999999,689.6999999999999,717.9,85.99059829059829,-26.190598290598288,-30.45751374131539,26.190598290598288,0,-0.3017585657318961,0,2008-09-01,312.2,101.9,155.5,569.5999999999999,629.9,731.8000000000001,156.7,-1.0,-1.8369701987210294e-16,0,SEP,0,0.06497555,0,TRUE_NEGATIVE
West Rajasthan,2005,8.0,2,24.3,139.59999999999997,169.10000000000022,213.60000000000005,94.94786324786324,-70.64786324786324,-74.40700699439189,70.64786324786324,0,-1.0611012448837849,0,2005-08-01,86.1,29.2,14.5,129.79999999999995,159.00000000000023,283.6,71.6,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.06494555,0,TRUE_NEGATIVE
West Rajasthan,2012,8.0,2,166.7,212.4,232.3000000000002,349.20000000000005,94.94786324786324,71.75213675213675,75.5700384376491,0.0,0,1.077686969295092,0,2012-08-01,40.4,5.3,10.4,56.1,65.60000000000022,349.30000000000007,30.0,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.06487784,0,TRUE_NEGATIVE
Naga Mani Mizo Tripura,2008,12.0,3,1.2,156.10000000000022,1071.6999999999998,1748.9,12.783760683760685,-11.583760683760683,-90.61309086046668,11.583760683760683,0,-0.586915616394913,0,2008-12-01,4.7,150.2,223.7,378.6000000000002,1397.9,1757.8000000000002,-219.0,-2.4492935982947064e-16,1.0,0,DEC,0,0.064851314,0,TRUE_NEGATIVE
Kerala,2015,12.0,3,79.4,611.0999999999997,1562.2000000000005,2600.7000000000003,39.98034188034188,39.41965811965812,98.5976013852962,0.0,0,1.0706057834054097,0,2015-12-01,223.6,308.1,292.9,824.5999999999995,2046.4000000000003,2568.5,-69.29999999999998,-2.4492935982947064e-16,1.0,0,DEC,0,0.0648198,0,TRUE_NEGATIVE
Matathwada,2011,2.0,0,3.8,3.8000000000001135,255.5999999999999,1005.4000000000002,4.394017094017094,-0.5940170940170946,-13.518770667185384,0.5940170940170946,0,-0.0685795763188555,0,2011-02-01,0.0,0.0,36.8,36.80000000000011,543.1999999999998,1007.4,-36.8,0.8660254037844386,0.5000000000000001,0,FEB,0,0.06459899,0,TRUE_NEGATIVE
Bihar,2013,1.0,0,5.1,11.500000000000398,519.9999999999995,1019.4,13.242735042735044,-8.142735042735044,-61.48831805860333,8.142735042735044,0,-0.5533513956811777,0,2013-01-01,0.0,6.4,34.3,40.7000000000004,868.8999999999995,1032.4,-34.3,0.4999999999999999,0.8660254037844387,0,JAN,0,0.0645157,0,TRUE_NEGATIVE
Coastal Karnataka,2008,1.0,0,0.0,38.29999999999932,1802.0000000000005,3860.3,1.918103448275862,-1.918103448275862,-100.0,1.918103448275862,0,-0.4583991852047797,0,2008-01-01,0.8,37.5,152.8,191.0999999999993,2806.4,3860.3,-152.0,0.4999999999999999,0.8660254037844387,0,JAN,0,0.064489365,0,TRUE_NEGATIVE
Orissa,2013,1.0,0,3.3,78.49999999999955,803.9,1358.4,12.152136752136752,-8.85213675213675,-72.84428189618792,8.85213675213675,0,-0.5694718814186845,0,2013-01-01,3.1,72.1,66.0,141.19999999999953,1124.9,1405.9,-62.9,0.4999999999999999,0.8660254037844387,0,JAN,0,0.064476244,0,TRUE_NEGATIVE
Uttarakhand,2003,12.0,3,23.6,30.19999999999989,1201.5999999999992,1734.4,21.845299145299148,1.7547008547008538,8.032395633631984,0.0,0,0.0719909146796806,0,2003-12-01,4.8,1.8,239.9,246.4999999999999,1323.1999999999991,1715.0,-235.1,-2.4492935982947064e-16,1.0,0,DEC,0,0.06445163,0,TRUE_NEGATIVE
Madhya Maharashtra,2001,1.0,0,4.4,9.2,312.2999999999998,705.5000000000001,3.0025641025641026,1.3974358974358978,46.541417591801896,0.0,0,0.2110648294274136,0,2001-01-01,2.1,2.7,56.5,61.3,506.5999999999997,701.5000000000001,-54.4,0.4999999999999999,0.8660254037844387,0,JAN,0,0.064426646,0,TRUE_NEGATIVE
Gujarat Region,2011,9.0,2,162.5,873.4000000000003,889.6999999999998,943.2999999999996,147.77179487179487,14.728205128205133,9.966858114556404,0.0,0,0.1305368837077108,0,2011-09-01,451.7,259.2,16.3,727.2000000000003,727.1999999999998,997.3999999999996,435.4,-1.0,-1.8369701987210294e-16,0,SEP,0,0.06435107,0,TRUE_NEGATIVE
Tamil Nadu,2002,12.0,3,12.2,153.0999999999999,223.6,318.0,81.14615384615385,-68.94615384615385,-84.9653995639397,68.94615384615385,0,-1.053373057116119,0,2002-12-01,47.2,93.7,32.2,173.09999999999994,235.1,333.4,15.0,-2.4492935982947064e-16,1.0,0,DEC,0,0.06431138,0,TRUE_NEGATIVE
Konkan & Goa,2007,10.0,3,45.6,1634.8000000000002,3448.8000000000006,3474.699999999999,113.6982905982906,-68.09829059829059,-59.89385613446893,68.09829059829059,0,-0.7720954263362118,0,2007-10-01,609.0,980.2,841.3,2430.5,3406.500000000001,3631.499999999999,-232.29999999999995,-0.8660254037844386,0.5000000000000001,0,OCT,0,0.06427057,0,TRUE_NEGATIVE
Arunachal Pradesh,2006,10.0,3,77.2,568.0000000000007,1792.299999999999,2199.9,194.79381443298968,-117.59381443298967,-60.36835141571844,117.59381443298967,0,-0.8122201335553241,0,2006-10-01,263.2,227.6,382.2,873.0000000000007,1917.799999999999,2262.0,-119.0,-0.8660254037844386,0.5000000000000001,0,OCT,0,0.064186595,0,TRUE_NEGATIVE
Orissa,2016,1.0,0,2.2,23.999999999999545,549.7,1197.1,12.152136752136752,-9.952136752136752,-81.89618793079197,9.952136752136752,0,-0.6402366116867012,0,2016-01-01,15.6,6.2,24.7,46.499999999999545,842.3,1210.0,-9.1,0.4999999999999999,0.8660254037844387,0,JAN,0,0.06418277,0,TRUE_NEGATIVE
Saurashtra & Kutch,2012,4.0,1,0.2,0.1999999999998863,0.3000000000001706,741.1999999999999,1.1632478632478631,-0.9632478632478634,-82.80675973548861,0.9632478632478634,0,-0.1577164581709161,0,2012-04-01,0.0,0.0,0.0,0.0,1.3000000000001706,740.9999999999999,0.0,0.8660254037844387,-0.4999999999999998,0,APR,0,0.064127006,0,TRUE_NEGATIVE
Coastal Andhra Pradesh,2007,2.0,0,5.1,5.099999999999943,469.9000000000004,1164.7,12.71025641025641,-7.61025641025641,-59.87492434940488,7.61025641025641,0,-0.3826095278487313,0,2007-02-01,0.0,0.0,55.3,55.29999999999994,744.5000000000003,1159.6,-55.3,0.8660254037844386,0.5000000000000001,0,FEB,0,0.0641141,0,TRUE_NEGATIVE
Gujarat Region,2006,9.0,2,140.6,1341.4,1465.0999999999997,1467.2999999999995,147.77179487179487,-7.171794871794873,-4.853290763651508,7.171794871794873,0,-0.0635640083096217,0,2006-09-01,624.8,576.0,123.5,1324.3000000000002,1325.2999999999995,1665.8999999999996,501.3,-1.0,-1.8369701987210294e-16,0,SEP,0,0.06400103,0,TRUE_NEGATIVE
Gujarat Region,2013,9.0,2,287.3,903.8000000000004,1064.0999999999997,1072.1999999999996,147.77179487179487,139.52820512820514,94.42140514653572,0.0,0,1.236646076573606,0,2013-09-01,211.1,405.4,155.7,772.2000000000002,776.8999999999997,1048.6999999999996,55.400000000000006,-1.0,-1.8369701987210294e-16,0,SEP,0,0.06399248,0,TRUE_NEGATIVE
East Rajasthan,2004,9.0,2,24.7,511.4,575.7,580.6000000000003,97.04358974358976,-72.34358974358975,-74.54752027901816,72.34358974358975,0,-1.0281863205366435,0,2004-09-01,380.9,105.8,52.8,539.5,551.0,649.5000000000002,328.1,-1.0,-1.8369701987210294e-16,0,SEP,0,0.06397226,0,TRUE_NEGATIVE
Matathwada,2001,9.0,2,83.5,396.0000000000001,555.3,594.3000000000002,179.26495726495727,-95.76495726495727,-53.42090206922857,95.76495726495727,0,-1.0644894697699894,0,2001-09-01,255.8,56.7,148.7,461.2000000000001,472.2999999999999,555.6000000000001,107.10000000000002,-1.0,-1.8369701987210294e-16,0,SEP,0,0.06394615,0,TRUE_NEGATIVE
South Interior Karnataka,2005,1.0,0,7.2,41.60000000000003,471.7,1131.6,2.952136752136752,4.247863247863249,143.89114070642736,0.0,0,0.8902885378391971,0,2005-01-01,10.4,24.0,101.5,135.90000000000003,656.2,1133.4999999999998,-91.1,0.4999999999999999,0.8660254037844387,0,JAN,0,0.063759096,0,TRUE_NEGATIVE
Assam & Meghalaya,2000,11.0,3,22.2,406.0,1772.6999999999996,2488.7000000000003,26.892307692307693,-4.692307692307693,-17.448512585812363,4.692307692307693,0,-0.1786641499112183,0,2000-11-01,83.9,299.9,513.2,897.0,2125.6,2480.6000000000004,-429.30000000000007,-0.5000000000000004,0.8660254037844384,0,NOV,0,0.06374466,0,TRUE_NEGATIVE
East Uttar Pradesh,2017,9.0,2,85.2,599.2000000000003,677.8,717.8,183.4521367521368,-98.25213675213676,-53.55736841860054,98.25213675213676,0,-1.1979491940955105,0,2017-09-01,185.1,328.9,50.8,564.8000000000002,596.9,783.3000000000001,134.3,-1.0,-1.8369701987210294e-16,0,SEP,0,0.063720375,0,TRUE_NEGATIVE
Lakshadweep,2010,12.0,3,81.5,438.4000000000003,1271.6999999999998,1725.1999999999998,61.82142857142857,19.67857142857143,31.8313113807048,0.0,0,0.3197651855950755,0,2010-12-01,201.5,155.4,161.5,518.4000000000003,1509.1,1775.9999999999998,40.0,-2.4492935982947064e-16,1.0,0,DEC,0,0.063717246,0,TRUE_NEGATIVE
Lakshadweep,2009,12.0,3,132.3,385.9000000000003,982.3999999999996,1570.0999999999997,61.82142857142857,70.47857142857144,114.0034662045061,0.0,0,1.145235240024178,0,2009-12-01,166.2,87.4,145.1,398.70000000000033,1251.2999999999995,1567.9,21.099999999999994,-2.4492935982947064e-16,1.0,0,DEC,0,0.06367919,0,TRUE_NEGATIVE
Punjab,2012,2.0,0,3.2,68.39999999999992,209.6,731.8000000000001,26.405982905982903,-23.205982905982907,-87.88153422883963,23.205982905982907,0,-0.98953648059651,0,2012-02-01,62.6,2.6,1.0,66.19999999999992,399.9,764.2,61.6,0.8660254037844386,0.5000000000000001,0,FEB,0,0.06360836,0,TRUE_NEGATIVE
Lakshadweep,2008,10.0,3,252.9,568.4000000000003,1367.3,1686.2999999999995,165.50884955752213,87.39115044247788,52.801497126052666,0.0,0,1.069013031195302,0,2008-10-01,108.9,206.6,363.9,679.4000000000003,1130.1999999999998,1689.4999999999998,-255.0,-0.8660254037844386,0.5000000000000001,0,OCT,0,0.06358726,0,TRUE_NEGATIVE
South Interior Karnataka,2010,11.0,3,183.5,463.80000000000007,1056.1,1260.2,53.6965811965812,129.8034188034188,241.73497811380813,0.0,0,2.911150931065136,0,2010-11-01,129.6,150.7,228.1,508.4,967.5,1132.4,-98.5,-0.5000000000000004,0.8660254037844384,0,NOV,0,0.06355494,0,TRUE_NEGATIVE
North Interior Karnataka,2006,1.0,0,0.0,5.099999999999829,390.39999999999975,801.8000000000001,2.964102564102564,-2.964102564102564,-100.0,2.964102564102564,0,-0.4815510408397377,0,2006-01-01,0.1,5.0,102.3,107.39999999999982,609.7999999999998,807.6,-102.2,0.4999999999999999,0.8660254037844387,0,JAN,0,0.06351951,0,TRUE_NEGATIVE
East Rajasthan,2008,3.0,1,0.5,0.6,1.0999999999999717,548.1000000000003,4.51880341880342,-4.01880341880342,-88.9351238887838,4.01880341880342,0,-0.443216841478396,0,2008-03-01,0.0,0.1,0.5,0.6,86.69999999999996,558.2000000000003,-0.5,1.0,6.123233995736766e-17,0,MAR,0,0.06347997,0,TRUE_NEGATIVE
Telangana,2015,2.0,0,0.0,18.19999999999997,205.3999999999997,760.8000000000001,9.524786324786325,-9.524786324786325,-100.0,9.524786324786325,0,-0.6289670918638062,0,2015-02-01,17.5,0.7,10.8,28.99999999999997,410.5999999999997,763.7,6.699999999999999,0.8660254037844386,0.5000000000000001,0,FEB,0,0.06345789,0,TRUE_NEGATIVE
Kerala,2004,12.0,3,2.7,443.9999999999994,1440.1000000000004,2886.0,39.98034188034188,-37.28034188034188,-93.24668106120528,37.28034188034188,0,-1.012503698110994,0,2004-12-01,120.7,320.6,192.8,634.0999999999995,2110.8,2893.0,-72.10000000000001,-2.4492935982947064e-16,1.0,0,DEC,0,0.06342011,0,TRUE_NEGATIVE
Kerala,2007,11.0,3,87.4,971.2999999999996,3133.1000000000004,3479.5,162.55897435897438,-75.15897435897438,-46.23489699990536,75.15897435897438,0,-0.8975968023142812,0,2007-11-01,357.2,526.7,489.6,1373.4999999999995,3238.4,3554.9,-132.40000000000003,-0.5000000000000004,0.8660254037844384,0,NOV,0,0.063370064,0,TRUE_NEGATIVE
East Uttar Pradesh,2006,1.0,0,0.0,2.9000000000001704,375.1,756.1000000000001,15.866666666666667,-15.866666666666667,-100.0,15.866666666666667,0,-1.0884275748285748,0,2006-01-01,2.9,0.0,25.2,28.10000000000017,665.3999999999999,770.1000000000001,-22.3,0.4999999999999999,0.8660254037844387,0,JAN,0,0.06333092,0,TRUE_NEGATIVE
Coastal Andhra Pradesh,2001,1.0,0,4.6,27.599999999999888,511.6000000000004,996.8,7.377777777777778,-2.7777777777777786,-37.65060240963856,2.7777777777777786,0,-0.2425296253310089,0,2001-01-01,12.4,10.6,69.6,92.59999999999988,661.1000000000003,992.3,-57.2,0.4999999999999999,0.8660254037844387,0,JAN,0,0.0633066,0,TRUE_NEGATIVE
Haryana Delhi & Chandigarh,2017,3.0,1,7.2,41.70000000000003,47.89999999999998,418.5999999999999,12.952991452991451,-5.752991452991453,-44.41438469152095,5.752991452991453,0,-0.3798277115585116,0,2017-03-01,0.3,34.2,1.0,35.50000000000003,55.49999999999997,432.0999999999999,-0.7,1.0,6.123233995736766e-17,0,MAR,0,0.06328127,0,TRUE_NEGATIVE
Coastal Karnataka,2016,12.0,3,5.7,97.49999999999956,1557.8000000000002,2619.7000000000003,12.508547008547009,-6.808547008547008,-54.43115818243936,6.808547008547008,0,-0.2884389376919717,0,2016-12-01,14.4,77.4,225.9,317.69999999999953,2515.2000000000003,2628.3,-211.5,-2.4492935982947064e-16,1.0,0,DEC,0,0.06325144,0,TRUE_NEGATIVE
Konkan & Goa,2012,10.0,3,175.1,1452.9000000000003,3015.5000000000014,3019.199999999999,113.6982905982906,61.4017094017094,54.00407436084404,0.0,0,0.6961698829996041,0,2012-10-01,515.3,762.5,928.5,2206.3000000000006,2841.000000000001,2964.399999999999,-413.2000000000001,-0.8660254037844386,0.5000000000000001,0,OCT,0,0.063238546,0,TRUE_NEGATIVE
East Uttar Pradesh,2016,9.0,2,150.7,713.2000000000002,829.6,862.9000000000001,183.4521367521368,-32.75213675213678,-17.853232637125604,32.75213675213678,0,-0.3993337664106825,0,2016-09-01,224.4,338.1,77.1,639.6000000000003,688.4,734.1000000000001,147.3,-1.0,-1.8369701987210294e-16,0,SEP,0,0.06323462,0,TRUE_NEGATIVE
Kerala,2011,12.0,3,49.5,446.3999999999994,1867.1000000000004,3035.3,39.98034188034188,9.519658119658118,23.81084721123629,0.0,0,0.258546155017659,0,2011-12-01,169.7,227.2,391.2,788.0999999999993,2606.1000000000004,3032.5999999999995,-221.5,-2.4492935982947064e-16,1.0,0,DEC,0,0.063166596,0,TRUE_NEGATIVE
Kerala,2003,11.0,3,76.4,576.9999999999995,2026.0000000000005,2387.2000000000003,162.55897435897438,-86.15897435897438,-53.00167197703398,86.15897435897438,0,-1.028965875797096,0,2003-11-01,407.0,93.6,350.3,850.8999999999995,2040.6000000000004,2448.3,56.69999999999999,-0.5000000000000004,0.8660254037844384,0,NOV,0,0.06315662,0,TRUE_NEGATIVE
Orissa,2004,1.0,0,6.8,46.599999999999376,1023.4,1654.9,12.152136752136752,-5.352136752136752,-44.04276269517513,5.352136752136752,0,-0.3443113760204502,0,2004-01-01,28.8,11.0,287.4,327.19999999999936,1384.1,1648.1999999999998,-258.6,0.4999999999999999,0.8660254037844387,0,JAN,0,0.063151,0,TRUE_NEGATIVE
East Madhya Pradesh,2011,1.0,0,0.6,14.799999999999432,523.7000000000006,958.3000000000002,19.28205128205128,-18.68205128205128,-96.88829787234042,18.68205128205128,0,-0.8427657173333094,0,2011-01-01,3.3,10.9,23.6,37.79999999999944,886.4000000000007,960.6000000000004,-20.3,0.4999999999999999,0.8660254037844387,0,JAN,0,0.06297393,0,TRUE_NEGATIVE
Haryana Delhi & Chandigarh,2009,2.0,0,5.9,10.2,138.6,717.4999999999998,17.14786324786325,-11.247863247863249,-65.5933808503215,11.247863247863249,0,-0.5965084077247232,0,2009-02-01,4.1,0.2,5.5,9.8,306.9,711.9999999999998,-1.4000000000000004,0.8660254037844386,0.5000000000000001,0,FEB,0,0.06296518,0,TRUE_NEGATIVE
Kerala,2001,12.0,3,10.1,510.6999999999996,1687.3000000000004,2931.0,39.98034188034188,-29.88034188034188,-74.73758471043462,29.88034188034188,0,-0.8115257298812497,0,2001-12-01,181.0,319.6,216.8,717.3999999999996,2392.500000000001,2990.0,-35.80000000000001,-2.4492935982947064e-16,1.0,0,DEC,0,0.062963046,0,TRUE_NEGATIVE
Andaman & Nicobar Islands,2015,12.0,3,129.9,618.2999999999997,1950.4999999999989,2904.5,157.46697247706425,-27.56697247706424,-17.50651075804451,27.56697247706424,0,-0.210084563574643,0,2015-12-01,236.3,252.1,523.3,1011.6999999999996,2166.999999999998,2875.0,-286.99999999999994,-2.4492935982947064e-16,1.0,0,DEC,0,0.062854186,0,TRUE_NEGATIVE
Jharkhand,2001,9.0,2,132.8,706.8,1102.9000000000003,1158.5,227.1367521367521,-94.33675213675212,-41.533019755409214,94.33675213675212,0,-1.2875190900860662,0,2001-09-01,219.4,354.6,324.7,898.7,1000.1000000000004,1382.6,-105.29999999999998,-1.0,-1.8369701987210294e-16,0,SEP,0,0.06283506,0,TRUE_NEGATIVE
Assam & Meghalaya,2013,11.0,3,1.0,356.5999999999999,1300.2999999999993,1816.8,26.892307692307693,-25.892307692307693,-96.28146453089244,25.892307692307693,0,-0.985874637051083,0,2013-11-01,126.3,229.3,289.7,645.2999999999998,1645.999999999999,1832.9000000000003,-163.39999999999998,-0.5000000000000004,0.8660254037844384,0,NOV,0,0.062811404,0,TRUE_NEGATIVE
