subdivision,year,month,season,rainfall_mm,rainfall_3m,rainfall_6m,rainfall_12m,historical_monthly_mean,rainfall_anomaly,rainfall_anomaly_pct,rainfall_deficit_mm,rainfall_missing,rainfall_zscore,target_3m_stress,date,rainfall_lag_1m,rainfall_lag_2m,rainfall_lag_3m,rainfall_prev_3m,rainfall_prev_6m,rainfall_prev_12m,rainfall_trend_3m,month_sin,month_cos,target_3m_severe_anomaly,original_month,actual,predicted_probability,predicted,error_type
East Rajasthan,2002,6.0,2,71.4,81.2,93.9,514.4000000000002,63.61111111111112,7.788888888888891,12.24454148471616,0.0,0,0.1823956076843934,0,2002-06-01,8.6,1.2,0.1,9.9,28.3,543.2000000000002,8.5,1.2246467991473532e-16,-1.0,1,JUN,1,0.5057957,1,TRUE_POSITIVE
Konkan & Goa,2009,4.0,1,0.1,0.4000000000002274,3.700000000000682,3021.499999999999,4.195726495726496,-4.095726495726496,-97.61662253004684,4.095726495726496,0,-0.4530550882851886,0,2009-04-01,0.3,0.0,0.0,0.3000000000002273,60.90000000000068,3021.699999999999,0.3,0.8660254037844387,-0.4999999999999998,1,APR,1,0.5049268,1,TRUE_POSITIVE
Orissa,2001,7.0,2,584.2,991.2999999999994,1053.7,1514.0,350.55470085470085,233.6452991452992,66.65016859726587,0.0,0,2.678100876254707,0,2001-07-01,336.1,71.0,28.7,435.7999999999993,469.9,1202.1,307.40000000000003,-0.4999999999999997,-0.8660254037844388,1,JUL,1,0.5048187,1,TRUE_POSITIVE
Kerala,2016,7.0,2,441.5,1295.5999999999997,1367.7000000000007,2526.9,695.9794871794873,-254.47948717948725,-36.56422234666511,254.47948717948725,0,-1.1231821449462125,1,2016-07-01,595.7,258.4,33.3,887.3999999999996,929.2000000000006,2491.4,562.4000000000001,-0.4999999999999997,-0.8660254037844388,1,JUL,1,0.5024878,1,TRUE_POSITIVE
Chhattisgarh,2000,7.0,2,322.4,512.4000000000005,514.4999999999999,1272.6,398.082905982906,-75.682905982906,-19.011845232599835,75.682905982906,0,-0.8255087623337324,0,2000-07-01,180.7,9.3,1.5,191.50000000000065,194.69999999999987,1260.2,179.2,-0.4999999999999997,-0.8660254037844388,1,JUL,1,0.50041825,1,TRUE_POSITIVE
West Uttar Pradesh,2006,7.0,2,241.6,342.29999999999984,366.49999999999983,668.5999999999999,246.865811965812,-5.265811965811963,-2.133066512482991,5.265811965811963,0,-0.0623225429885642,0,2006-07-01,66.6,34.1,4.0,104.69999999999987,125.39999999999984,725.1999999999998,62.6,-0.4999999999999997,-0.8660254037844388,1,JUL,1,0.5003869,1,TRUE_POSITIVE
Vidarbha,2001,7.0,2,202.0,548.4999999999995,582.1000000000003,942.7,330.142735042735,-128.142735042735,-38.814343446372575,128.142735042735,0,-1.3734965271509003,0,2001-07-01,338.6,7.9,18.3,364.7999999999996,389.0000000000002,1212.8000000000002,320.3,-0.4999999999999997,-0.8660254037844388,1,JUL,1,0.50012606,1,TRUE_POSITIVE
Sub Himalayan West Bengal & Sikkim,2005,8.0,2,564.5,1715.300000000001,2256.9000000000005,2903.9,520.3042735042735,44.19572649572649,8.494207859963597,0.0,0,0.2654510216891774,0,2005-08-01,704.3,446.5,254.0,1404.800000000001,1713.4000000000008,2695.8,450.3,-0.8660254037844385,-0.5000000000000004,1,AUG,1,0.5000321,1,TRUE_POSITIVE
East Madhya Pradesh,2002,6.0,2,93.5,98.8999999999995,131.50000000000068,1005.2000000000004,140.4820512820513,-46.98205128205129,-33.443454771117764,46.98205128205129,0,-0.5962630682228229,0,2002-06-01,5.2,0.2,1.2,6.599999999999489,38.00000000000068,1167.2,4.0,1.2246467991473532e-16,-1.0,1,JUN,1,0.49917334,1,TRUE_POSITIVE
Jharkhand,2004,5.0,1,31.1,75.19999999999993,90.80000000000022,1221.5,48.59145299145299,-17.491452991452988,-35.99697460071765,17.491452991452988,0,-0.6136799910838304,0,2004-05-01,41.0,3.1,2.7,46.79999999999994,65.90000000000023,1211.9,38.3,0.4999999999999999,-0.8660254037844387,1,MAY,1,0.496219,1,TRUE_POSITIVE
Punjab,2014,5.0,1,20.8,75.59999999999985,124.1,626.1000000000001,14.211965811965811,6.5880341880341895,46.35554486408469,0.0,0,0.4366680637528001,0,2014-05-01,24.5,30.3,20.1,74.89999999999986,109.4,608.9000000000001,4.399999999999999,0.4999999999999999,-0.8660254037844387,1,MAY,1,0.49566233,1,TRUE_POSITIVE
East Uttar Pradesh,2014,5.0,1,10.7,27.800000000000225,102.1,1064.0,17.473504273504275,-6.773504273504276,-38.76442966151439,6.773504273504276,0,-0.4789317504708528,0,2014-05-01,1.7,15.4,25.8,42.90000000000023,91.9,1054.4,-24.1,0.4999999999999999,-0.8660254037844387,1,MAY,1,0.49491382,1,TRUE_POSITIVE
East Madhya Pradesh,2007,5.0,1,6.2,17.69999999999943,54.00000000000063,911.8000000000004,9.364957264957264,-3.1649572649572653,-33.79574701104317,3.1649572649572653,0,-0.2622581397117154,0,2007-05-01,2.9,8.6,26.3,37.79999999999943,60.10000000000063,923.6000000000004,-23.4,0.4999999999999999,-0.8660254037844387,1,MAY,1,0.49480888,1,TRUE_POSITIVE
Assam & Meghalaya,2005,8.0,2,501.9,1350.2999999999995,2011.2,2735.6000000000004,403.3897435897436,98.51025641025636,24.42061504430403,0.0,0,0.9675690979333422,0,2005-08-01,474.5,373.9,281.2,1129.6,1539.7999999999995,2519.9,193.3,-0.8660254037844385,-0.5000000000000004,1,AUG,1,0.49222282,1,TRUE_POSITIVE
