year,month,season,rainfall_mm,rainfall_3m,rainfall_6m,rainfall_12m,historical_monthly_mean,rainfall_anomaly,rainfall_anomaly_pct,rainfall_deficit_mm,rainfall_missing,rainfall_zscore,rainfall_lag_1m,rainfall_lag_2m,rainfall_lag_3m,rainfall_prev_3m,rainfall_prev_6m,rainfall_prev_12m,rainfall_trend_3m,month_sin,month_cos
-0.40535006,0.0,0.050004672,-0.008828394,0.027262801,0.031250257,0.20177315,0.076089054,0.006717114,-0.04447185,-0.01381428,5.9023776e-05,0.20562907,0.022390148,-0.019365225,-0.0034285374,0.02039894,-0.07539673,0.25380045,0.025471864,0.02041364,0.18905413
-0.4093616,0.0,-0.12280589,-0.073232785,0.05592992,-0.17414804,-0.28661895,-0.16391326,-0.022974158,-0.033142623,-0.0004572571,5.881296e-05,0.17636353,0.055875927,-0.00959371,-0.102627456,-0.13007382,0.049687833,-0.1573719,0.0068461914,-0.05771083,-1.0572999
-0.5193365,0.0,-0.032416407,-0.075791955,0.024050394,-0.11148039,-0.22032735,-1.1200225,0.012612321,-0.041344073,-0.00085899816,5.881296e-05,-0.0940652,0.00082814024,-0.040109504,-0.034684725,0.003366129,0.08454562,-0.35485014,-0.00986673,-0.03247681,-1.2667606
-0.32093894,0.0,-0.02939155,-0.071458496,0.012111719,0.046388917,-0.22369476,-0.7883584,0.004532316,-0.13011992,-0.0029380654,5.8775076e-05,-0.23405418,0.040809005,-0.039235324,0.024702087,0.036277127,-0.01541014,-0.38436678,-0.051315792,-0.068941176,-1.3418295
-0.27625588,0.0,0.10463316,0.057181723,0.021472372,-0.026178744,0.41843754,0.33263704,-0.014834611,0.00040195067,-0.04582181,5.9355698e-05,0.01878207,-0.1447749,-0.1615378,-0.17975514,-0.086970925,-0.17864841,0.3368844,0.002807378,-0.07404629,-0.36808106
-0.3091382,0.0,0.04294756,0.046067808,-0.19528402,-0.059582494,-0.2413751,0.016668102,-0.030589242,0.0033908498,0.003702584,5.8956237e-05,-0.047559235,-0.03186833,-0.12953304,-0.10856058,-0.16905163,-0.27035916,-0.14554533,-0.027746057,-0.25327626,-0.7807264
-0.68403965,0.0,0.0562789,0.02168332,-0.025704239,-0.00091962295,-0.09257151,0.09666775,-0.0027977526,-0.040870998,0.0019608294,5.900742e-05,-0.041845575,0.006665482,-0.040825408,-0.050691873,0.04062325,0.109738946,-0.42931548,0.024309268,0.05992284,0.7241871
-0.38279018,0.0,0.033165578,0.025335588,0.0097059,0.027674772,-0.042574592,0.04701234,-0.024173891,-0.056191664,-0.030152105,5.8828227e-05,0.15790465,-0.0019059808,0.0208494,0.0441329,-0.046709392,-0.010809428,-0.052083924,-0.070324905,-0.17083903,0.16042621
-0.4546453,0.0,0.050824817,0.029820418,-0.032868657,0.0014570458,-0.007959098,0.079721116,-0.017223483,-0.053968437,0.0025836665,5.880351e-05,0.029082652,-0.027079042,0.009700546,-0.046453062,0.04129509,0.13928883,0.104768135,0.016377505,0.033652633,0.62555504
-0.42601117,0.0,0.061760835,0.03172052,-0.2044644,0.028989948,-0.32983345,0.101612635,-0.0140660135,-0.031118907,0.0075082197,5.916015e-05,-0.048895292,-0.109633304,-0.0455436,0.04345677,-0.082130775,-0.18566127,-0.7613837,-0.07072075,-0.30831045,-0.66315645
-0.7789478,0.0,0.056427836,-0.028771097,0.01634882,-0.0139409285,-0.13845554,-0.22040808,-0.005957685,-0.064073674,0.004462218,5.900742e-05,-0.06842618,-0.00051635155,-0.06906244,0.008999344,0.0128994025,0.18202083,-0.5119311,0.03804019,0.010613466,0.38344064
-0.35403937,0.0,-0.074659675,-0.012589032,0.017417973,0.03408641,-0.18374874,-0.3931841,-0.029395673,-0.03714973,0.0019069558,5.8775076e-05,-0.13909571,0.03221424,-0.0005002832,0.029403526,0.1316483,-0.15682669,-0.16725157,0.0114862025,-0.053123586,-1.263024
-0.57148784,0.0,0.054030128,0.020852126,-0.020996667,0.006337464,-0.024866935,0.10170756,-0.015656242,-0.06954131,0.0016980431,5.900742e-05,-0.040411808,-0.005418704,-0.0521274,-0.021476282,0.058294814,0.09645666,-0.010698464,0.012101447,0.06212112,0.6135387
-0.1533377,0.0,-0.33161452,-0.03597615,-0.11535638,-0.06505,-0.058570288,0.0566967,0.0047655185,-0.09775419,0.0046873163,5.8624315e-05,-0.06447127,-0.06869484,-0.18569337,-0.061410375,-0.25905633,-0.42077124,-0.069444776,-0.023370266,-0.08409272,-1.513403
-0.32894996,0.0,0.056846187,-0.047636904,0.049187165,0.09218006,0.037017927,0.10560472,0.022349413,-0.05778945,-0.013581185,5.8828227e-05,0.18961571,0.022140553,0.023815967,0.037751652,0.04446225,0.0727267,-0.023482785,-0.00034235494,0.12706941,-0.48544943
-0.3948607,0.0,0.06019245,0.012260997,-0.10853624,-0.024672354,-0.21024774,0.06914601,-0.029160457,0.023791779,0.0059551015,5.916015e-05,-0.05883169,-0.0010918798,-0.1278134,-0.09374528,-0.14194505,-0.122338794,-0.14372633,0.008445392,-0.25230682,-0.77889824
-0.17486832,0.0,-0.42704946,-0.07035729,-0.012126326,-0.06569402,0.21559548,0.038167648,0.024621118,-0.072020255,0.0016000874,5.89254e-05,0.08516243,-0.053996738,-0.07320589,-0.07171625,-0.2558732,-0.30127692,0.2775327,-0.031330217,-0.07460229,-1.3377566
-0.20155238,0.0,0.044166077,0.05936343,-0.0127868345,0.0006950361,0.27996153,0.24898686,-0.024635995,0.032024667,-0.017101405,5.8818776e-05,-0.013569214,-0.092774175,-0.089097366,-0.07513151,-0.10434947,-0.013195535,0.28591222,-0.059730157,-0.0010785947,0.5199873
-0.253254,0.0,-0.044598766,0.02422249,-0.024841484,0.018854951,0.0468502,0.2819649,0.00076320383,0.016688684,0.0056060585,5.902269e-05,-0.12371625,-0.01896922,0.047675174,0.061297704,0.10152279,0.07785959,-0.22299655,-0.049517527,-0.034403026,-1.0328747
-0.2445781,0.0,-0.11368674,-0.0059792195,0.01933283,0.03351411,-0.18622456,-0.27606034,-0.008326582,0.003771165,0.0022668322,5.8775076e-05,-0.10139928,0.045848414,0.010543453,0.018767633,0.04215382,-0.20980464,-0.17450221,-0.0078766355,-0.05070633,-1.1245182
-0.32626122,0.0,0.045091953,0.06208133,0.015436815,-0.036001056,0.20125858,0.18607786,-0.28213826,-0.0249467,-0.01804456,5.8818776e-05,-0.067595065,-0.05146918,-0.13035293,-0.014153223,-0.09902239,-0.12602505,0.26778322,-0.06835631,-0.10623057,0.21808486
-0.54774886,0.0,0.0444179,0.023712704,-0.11084398,0.010299043,0.103566155,0.001809632,-0.0118384,-0.0025744864,0.00654553,5.8818776e-05,-0.049785543,-0.0014777123,-0.0067431633,0.02369991,-0.0019008305,-0.034044188,0.2493286,0.026907,0.028594552,0.47414687
-0.5984732,0.0,0.037304174,-0.01658814,-0.0028533018,0.038858775,-0.2628961,0.023908002,-0.07790798,-0.12918018,-0.057671253,5.8828227e-05,0.25213766,-0.0008559361,-0.09292943,-0.058360554,0.019130684,0.11154919,-0.35096443,-0.058685355,-0.05882874,0.5420797
-0.49021363,0.0,-0.05865817,-0.06842352,0.12480515,-0.0210767,-0.50767565,-0.64158046,-0.003889394,-0.030847497,-0.0065032435,5.881296e-05,0.1425883,0.05545047,-0.022412404,-0.060281023,-0.085876234,0.23522146,-0.41457495,-0.009389604,-0.040653147,-1.1248202
-0.47650477,0.0,0.0369516,0.03844156,-0.06486849,-0.011829964,-0.14980681,0.045654166,0.0061097224,0.038588785,0.0014804462,5.902269e-05,-0.054979645,-0.0075086574,0.01563785,-0.054603897,0.0088446075,0.15987727,-0.6171833,-0.09306483,-0.019769058,0.6712792
-0.5584594,0.0,0.053045638,-0.029750435,0.0135705555,0.059095733,-0.09216934,-0.20308436,-0.012233425,-0.024378717,0.0064879153,5.900742e-05,-0.04324602,0.0005405496,-0.06503285,-0.032440778,-0.027773393,0.11003179,-0.024350537,0.029967772,0.052057296,0.7539111
-0.2173779,0.0,-0.3729988,-0.0498048,0.03108533,-0.21085735,0.0016992432,-0.57074994,-0.03235932,-0.028483653,0.0053455206,5.8571168e-05,-0.1962423,-0.008574106,0.012408456,-0.054917477,-0.04657078,-0.40311456,0.024281893,-0.021430008,-0.090312265,-1.5559038
-0.49674705,0.0,0.05125502,0.024182774,0.0093525695,0.027149512,0.31932756,0.028612463,0.028843649,0.029412432,0.008202832,5.8818776e-05,-0.009258831,0.012601921,-0.023345387,-0.059486203,0.0057823947,-0.013443943,0.30525753,0.050220255,0.017227337,0.31376037
-0.36606786,0.0,-0.35477388,-0.07388543,0.046201266,0.018994546,-0.83312243,-0.5793311,-0.0007151211,-0.042456385,0.0035376188,5.8580616e-05,0.069105245,0.02621113,-0.0439514,-0.015626341,0.03684754,0.014717084,-0.7374536,0.04946818,-0.12710658,-1.3334852
-0.3624481,0.0,0.06253194,0.028802,-0.15925145,0.017173849,-0.24271667,0.05640191,-0.050256517,0.02063315,0.007396668,5.916015e-05,-0.05299723,0.004604623,-0.05741804,-0.061783496,-0.1286836,-0.03938234,-0.36829284,-0.029292073,-0.23346724,-0.72585845
-0.60648376,0.0,0.05695985,-0.012509719,0.009644274,-0.026900081,-0.07383825,0.033734467,0.00876933,-0.032959625,0.004790306,5.8818776e-05,0.024853269,0.009248558,-0.014873583,-0.020239392,0.0287214,0.11712764,-0.012674911,0.011132883,0.045821752,0.69691676
-0.48292977,0.0,0.054178264,0.039236434,0.0139542585,0.020938473,-0.12984331,0.057258736,-0.03105042,0.031657703,0.0041321605,5.8924314e-05,0.034633327,0.023518054,0.011594796,-0.03880922,-0.059092734,-0.011117942,-0.0103291245,0.040067736,-0.013853524,0.347924
-0.32658163,0.0,0.05868603,-0.020540036,0.013887643,0.048565112,-0.069256514,0.10345534,0.02277688,-0.065666445,0.00082434213,5.8761776e-05,-0.030435566,-0.0051857354,-0.07612998,0.025430858,-0.025255501,-0.19278316,-0.12015859,-0.023606766,-0.24483654,-0.595031
-0.53945905,0.0,0.06118962,-0.012545458,0.005967213,0.018430194,-0.014753718,0.024500068,-0.029959321,-0.039796166,0.004604908,5.8818776e-05,-0.07437914,0.010364304,0.00079835136,-0.002624849,0.034364343,0.099864945,0.061049126,-0.04376208,0.016989922,0.60487413
-0.33922416,0.0,-0.417985,-0.07533773,0.0051077395,-0.000656407,-0.3702759,-0.48482034,0.006840315,-0.049531322,0.0010577583,5.8729853e-05,0.09032921,-0.003869557,-0.03605034,0.03267118,0.0012532651,-0.12506564,-0.6142066,-0.0116274925,-0.06646361,-1.5134883
-0.5554498,0.0,0.07034737,-0.034246627,-0.063526854,-0.2742884,-0.23822479,-0.5728926,-0.021985555,-0.098511964,0.002050837,5.900742e-05,-0.12275284,0.07676527,-0.0062312647,-0.039601285,0.011275575,-0.08954584,-0.5925454,-0.0011313338,0.11609697,-0.79750204
-0.26927882,0.0,-0.09931984,0.0022477538,0.02583446,0.061358497,-0.031286154,0.0822455,-0.029587235,-0.026103584,0.0057251733,5.8818776e-05,-0.113000415,-0.021153765,0.046233654,-0.023441445,0.1270081,0.030274654,-0.06310355,-0.028783325,-0.048806023,-1.0755066
-0.53242016,0.0,0.046068035,0.015492374,-0.061889548,-0.002581302,-0.009297898,0.097033665,0.012378204,0.036865532,0.0025731684,5.902269e-05,-0.03826169,0.008848737,-0.08559882,-0.05455319,0.020930575,0.060979676,-0.3907721,-0.039670803,-0.074624926,0.6250162
-0.43635726,0.0,0.0400519,-0.00659443,-0.070156544,-0.10375114,-0.8390064,0.06896676,0.06357407,0.07493698,0.0036245494,5.900742e-05,-0.026902735,-0.003134433,-0.08492799,-0.18007432,0.060042832,0.09781573,-1.2219636,-0.034771442,0.075893395,0.5895643
-0.21712893,0.0,-0.17396797,0.040707823,0.04210787,-0.06922195,-0.91890246,0.09469963,-0.017610945,-0.030630007,-0.0077288365,5.8828227e-05,0.37285247,-0.07943847,0.009252237,0.009744811,0.06465179,0.080631785,-0.8952495,-0.026268788,-0.19425099,-0.56043565
-0.29001334,0.0,-0.24121015,-0.052376132,0.009727592,0.03414461,-0.8054286,-0.739253,0.007003525,-0.058451314,-0.0027893598,5.8580616e-05,-0.17613798,-0.0070133046,0.044866767,0.08976434,0.061965942,0.05514432,-0.77535355,0.018607952,-0.15222788,-1.2856284
-0.4215669,0.0,0.03995855,0.047291745,0.020734785,-0.0002610485,0.1655698,0.05360549,-0.028435057,0.04077406,0.0043582614,5.8818776e-05,-0.018044941,-0.057979383,-0.032874227,0.0066716988,-0.102250375,-0.044909097,0.07450609,-0.18151787,-0.03757906,0.6192709
-0.39543822,0.0,0.05240205,0.019319156,-0.028334735,0.012982207,0.1098464,0.040869955,0.0002507259,-0.037567962,-0.024693822,5.9023776e-05,0.16857557,0.0044395737,-0.0046025277,0.011248707,-0.05015271,0.013086935,0.24211442,-0.0504203,0.032259233,0.47853178
-0.16207734,0.0,-0.2855326,-0.062077608,-0.12324282,-0.07450301,-0.035611358,0.032733098,0.021824282,-0.06698951,0.0009944013,5.8525944e-05,-0.000408524,-0.00087943976,-0.2749147,-0.15229152,-0.26027936,-0.3975564,0.0050399727,0.01950799,-0.086226575,-1.471018
-0.2447045,0.0,-0.38408372,0.06017035,-0.21528031,-0.045482736,-0.01498029,0.013110719,0.0065102,-0.10204113,0.0045327074,5.8720405e-05,0.032959294,-0.039111078,0.009831158,-0.085308924,-0.30096412,-0.2172184,-0.107817106,0.0114155095,-0.13303043,-1.386237
-0.27873924,0.0,-0.36432543,-0.053625233,-0.014745756,0.030344004,-0.8155355,-0.2744103,0.0006043404,-0.06913252,0.007427475,5.8828227e-05,-0.089857094,-0.03413984,-0.062376156,0.08153914,-0.01586282,-0.012691057,-0.7759794,-0.021826701,-0.22416122,-1.2334213
-0.32444474,0.0,0.08399794,-0.038624037,0.0073428126,0.11348766,0.25421005,-0.36590424,0.003733486,-0.015812255,0.00018758302,5.8776168e-05,-0.037952613,0.017348234,0.08033631,-0.010531506,0.08068291,-0.14173865,0.031290837,-0.03624544,0.27902418,-0.2811169
-0.21854989,0.0,-0.28581846,-0.024862412,-0.039398395,-0.051791117,-0.17601477,-0.0845609,-0.042254873,-0.019731773,0.0038723832,5.8720405e-05,-0.08364399,-0.023610955,-0.0024758799,-0.09391121,-0.18923332,-0.2764122,-0.09864035,-0.0103122825,-0.08391209,-1.6083169
-0.14295566,0.0,-0.34953883,-0.025818385,0.018216327,-0.0039966493,0.28737774,0.12243007,0.0074659702,-0.01980075,0.0036148129,5.8376707e-05,-0.17746447,0.044141177,-0.08188486,-0.11090034,-0.17948346,-0.22035772,0.31185916,0.016847394,-0.05771256,-1.374732
-0.19208953,0.0,0.012260648,-0.02564268,0.009330437,-0.00752478,0.42190808,0.026095942,-0.01028588,-0.00075651985,0.0029490963,5.897063e-05,-0.13785608,0.058913328,-0.05023452,-0.02915039,0.05434566,-0.2812165,0.30638707,-0.0035143492,-0.024820473,-1.0359308
-0.15181492,0.0,-0.10608928,-0.07570802,0.062673256,-0.0529552,-0.11617712,0.008291763,0.013730628,-0.055724826,-0.0009681671,5.8525944e-05,0.07020083,-0.061701123,0.019262267,-0.052808896,0.04568232,-0.37754318,-0.11945844,0.0011527205,-0.05168138,-1.2431118
-0.6074992,0.0,0.041763272,-0.01791465,0.024213593,-0.015327671,-0.045191582,0.031385846,0.022474557,-0.057922233,0.00487696,5.8729853e-05,0.15018365,0.028969375,0.005764869,0.047201384,-0.0050555393,0.05370477,-0.05511854,-0.02076102,0.035968456,0.67920864
-0.3320705,0.0,-0.019675162,0.010877265,0.081134625,-0.10080192,-0.31517154,0.3172935,0.058757477,-0.02394506,-0.018704778,5.8828227e-05,0.15600967,-0.0060963714,0.054110583,0.010543488,0.08864376,0.14317517,-0.3945593,0.018530132,-0.034106784,-0.9983093
-0.35250196,0.0,-0.11852418,-0.053190395,0.031775553,-0.10158353,-0.1742937,-0.026663113,-0.010698177,-0.051105782,0.00056133047,5.860905e-05,0.08990402,-0.0055965954,-0.0010304917,-0.08321989,0.1002283,0.048492208,-0.16223367,-0.00365065,-0.0430613,-1.0599035
-0.16011903,0.0,-0.3292198,-0.063887425,-0.0020301756,0.011702112,-0.6177059,-0.671599,-0.0017268993,-0.06446569,0.0032058007,5.8580616e-05,-0.07076014,-0.021756835,-0.0056568873,-0.06458284,-0.048495807,0.0127518205,-0.3783523,0.02155545,-0.10467437,-1.4975411
-0.3122758,0.0,0.039361857,0.043232236,-0.23659506,-0.035791278,-0.024763875,0.17260489,0.008893354,0.008048327,0.0036727777,5.8956237e-05,-0.055995498,-0.16409068,-0.13326907,-0.106874,-0.12612452,-0.3089613,-0.044769693,-0.06284285,-0.21136506,-0.78519744
-0.690257,0.0,0.08127192,-0.039187077,0.039721146,-0.012419503,-0.18244109,0.004763536,-0.0017854319,-0.11541925,0.0009836719,5.8775076e-05,-0.004392794,0.03362723,-0.07057766,0.000591062,0.017744673,-0.13165727,-0.36621788,-0.046807177,0.19547781,-0.6268546
-0.52075124,0.0,0.05275021,-0.00065640325,-0.019209346,-0.0100454725,-0.048849557,0.09211908,0.055499434,0.0465662,0.004095753,5.900742e-05,-0.05269467,-0.01518851,-0.043478996,-0.031293012,0.066043705,0.06550127,-0.018840035,0.02507644,0.03714163,0.6531302
-0.5123893,0.0,0.04308748,0.053516045,-0.0071307053,0.0047692806,-0.006406471,0.0768881,-0.028314099,-0.034708604,0.0015612565,5.8818776e-05,-0.052358884,0.015992751,0.016831312,0.048880424,0.016112933,0.10728907,0.07256692,0.01695216,0.018367339,0.6115596
-0.20229594,0.0,-0.38863927,-0.06168377,-2.5332138e-05,0.012084651,-0.13738643,-0.46915752,0.009526949,-0.038966157,0.0034408907,5.8729853e-05,-0.11816927,-0.022572191,-0.03898203,-0.06431632,-0.08290503,-0.3931037,-0.20680498,-0.0037772167,-0.078187615,-1.7661635
-0.07498531,0.0,-0.31539795,-0.02887048,-0.17183004,-0.027197056,-0.10103102,-0.0033904759,0.022049377,-0.041509558,0.0019940054,5.8729853e-05,-0.0019969603,-0.041938595,-0.21932729,-0.12350972,-0.26975533,-0.39275983,-0.2157539,0.023864368,-0.13780054,-1.5350597
-0.13081816,0.0,-0.3325124,-0.03160497,-0.07951837,-0.061900757,-0.109570086,0.012959425,0.016555341,-0.043955933,0.0018729006,5.8525944e-05,-0.061539996,-0.04031508,-0.25522113,-0.1559871,-0.2786138,-0.4368316,-0.08851018,0.015550259,-0.13936076,-1.5606397
-0.25123823,0.0,-0.40234563,-0.040249262,0.03395305,0.026474494,-0.05663658,-0.5172748,0.0005407651,-0.025452925,-0.02957688,5.8729853e-05,-0.12174354,-0.027593356,0.014223293,0.018430945,0.0034591565,-0.12773962,-0.13332938,-0.02154032,-0.06998391,-1.568867
-0.19532369,0.0,-0.12164962,-0.017885115,0.042941242,0.037793532,-0.07679862,0.06600628,0.0039048153,-0.025314424,0.0035047883,5.8729853e-05,-0.09229945,0.021386042,0.031093339,-0.03237617,0.05077149,0.117125764,-0.034927785,0.01570381,-0.039659895,-1.09051
-0.117119245,0.0,-0.29646817,-0.027812518,-0.19522534,-0.02802442,0.41944376,-0.01818843,0.002046613,-0.013767575,-0.021301985,6.814353e-05,0.042085394,-0.03164202,-0.1214823,-0.15403682,-0.23349778,-0.29543355,0.05219676,0.006574775,-0.043079138,-1.2377049
-0.61629206,0.0,0.08372603,-0.040960863,0.033039685,-0.055035476,-0.14288628,-0.106685676,0.020384612,-0.025100522,0.003138442,5.881296e-05,0.06847166,0.020223882,-0.059682503,-0.058615446,-0.073620185,-0.1151566,-0.184695,0.00499876,0.09250451,-0.6888368
-0.383644,0.0,0.04441657,0.014423357,-0.10081323,-0.0051423777,0.18057953,0.079381965,-0.017988443,0.033566244,0.0075917826,5.920297e-05,-0.010030716,-0.008064492,-0.024814717,-0.007872416,0.048462242,0.11316344,0.3208708,0.013926864,0.057928745,0.48666322
-0.09106464,0.0,-0.32616812,-0.029273162,-0.16649206,-0.03663998,-0.15499072,-0.019995753,0.014443171,-0.04311075,-0.029291483,5.8729853e-05,0.008560821,-0.04721018,-0.13914883,-0.09073162,-0.19879606,-0.24982122,-0.26187173,0.007149903,-0.13544272,-1.4816298
-0.618679,0.0,0.049349256,0.0008027124,-0.01296187,0.0019774511,-0.022720719,0.14738481,-0.020223983,-0.022592045,-0.03433748,5.880351e-05,0.011943657,-0.008667816,-0.013497254,-0.04403328,0.019746803,0.09381117,0.014694374,0.035511013,0.022096943,0.20878068
-0.16739377,0.0,-0.36547792,-0.07142656,0.0012937499,0.021861576,-0.6460023,-0.20325613,0.021962093,-0.049178123,0.0170375,5.8580616e-05,-0.11312495,-0.045374338,-0.055711403,0.028037144,0.027434582,-0.06413425,-0.4547481,0.019201916,-0.11438356,-1.3442776
-0.4620144,0.0,0.042624272,-0.0012039572,-0.085914075,0.012551305,0.0018027188,0.08232727,-0.030915964,0.013757849,0.006122272,5.8818776e-05,0.013839079,0.023846392,-0.0008365847,-0.04320598,-0.006393575,0.10391757,0.14059295,-0.04510139,0.038661674,0.65731716
-0.53045225,0.0,0.046268966,0.019455126,0.0061133127,0.033137728,-0.05747846,0.047291104,-0.021829695,-0.019834816,-0.00078513985,5.902269e-05,-0.03676032,0.015585742,-0.08809159,-0.1069334,0.031509932,0.09100622,-0.18009874,-0.021554802,-0.09075557,0.6324421
-0.6563211,0.0,0.08495795,-0.040172156,0.016175756,-0.058429215,-0.10312995,-0.17579922,0.0037651423,-0.020641848,0.0020737685,5.860905e-05,0.05765734,0.021949325,0.0076160925,-0.052996192,-0.07029868,-0.017525721,-0.08175079,0.002049682,0.21286802,-0.533452
-0.6429923,0.0,0.05492535,-0.055930417,-0.057190306,-0.13340667,-0.23526475,-1.1733246,0.0010999852,-0.023173803,0.0012415198,5.860905e-05,-0.02926357,0.016246218,-0.023438882,-0.11633642,-0.034247544,-0.11367861,-0.08771833,-0.036585547,0.10468469,-0.5700245
-0.24020794,0.0,-0.33688176,-0.052650306,0.018574104,-0.028723212,-0.34491512,-0.8406068,0.027237331,-0.009753229,0.006459418,5.8924314e-05,-0.1559493,-0.0047202646,-0.0011989834,-0.064362645,0.0036439118,-0.022314936,-0.63562125,-0.0014040043,-0.07472773,-1.673696
-0.26474163,0.0,0.026533112,0.045520738,0.008920586,0.015048577,0.021667425,0.05324241,0.015221166,0.022003027,0.0014623906,5.902269e-05,-0.02734116,0.015165419,0.03970794,0.05485722,0.034829568,-0.09537591,-0.0489185,0.015936486,-0.13018669,0.1912156
-0.19371548,0.0,-0.11933225,-0.08432584,0.032800533,0.0565773,-0.09913072,-0.18557046,-0.011508432,-0.039206725,0.004051371,5.8580616e-05,0.27778834,0.08332491,-0.002327283,0.011627457,0.12163798,-0.11732921,-0.16152254,0.00416956,-0.06266173,-0.8677173
-0.35388464,0.0,0.059105597,0.009528583,-0.27054763,-0.041871537,-0.18008584,0.06990254,-0.030877866,-0.013010421,0.005959747,5.916015e-05,-0.048009068,-0.1404786,-0.06353182,-0.10057781,-0.17350331,-0.17982501,-0.14778388,-0.019124288,-0.25312036,-0.73614055
-0.36668694,0.0,0.043106146,0.022659175,0.06474558,-0.011690917,0.16942687,0.02776717,0.028158128,-0.040505663,0.008147927,5.9218237e-05,-0.015994672,0.011198752,-0.022357436,9.6517426e-05,0.010616533,0.12752706,0.20251907,-0.057664163,0.016923534,0.51945776
-0.27296793,0.0,-0.27446297,0.00018399645,-0.022562707,0.0041387025,-0.69989127,0.10500438,0.015912086,-0.04487119,0.0046477057,5.8729853e-05,0.04396043,-0.03238967,-0.06321223,0.02542207,-0.011618039,-0.11283673,-0.6730221,-0.00031119463,-0.060666643,-1.3209859
-0.28264695,0.0,-0.07321242,0.0043202066,-0.009271857,0.018265136,-0.16274655,-0.49771503,-0.042635955,-0.124823764,0.0042954097,5.8571168e-05,-0.116647884,0.040356476,-0.018532583,-0.08049245,0.05884889,-0.3649372,-0.14392523,-0.005126739,-0.06264746,-1.472871
-0.5578969,0.0,0.039118256,-0.010540927,0.01691689,0.03907814,0.007835606,0.04878836,-0.019101668,-0.049774516,-0.025981663,5.8624315e-05,0.15796722,-0.003450919,0.022222197,0.008456643,0.04435469,0.06734453,0.063561074,-0.042527936,0.036999665,0.55171967
-0.32863712,0.0,0.033377998,0.042406186,0.0153417885,-0.017594812,0.002326975,0.0010602068,0.004826379,0.027643703,0.004769293,5.8818776e-05,-0.063227005,-0.13438077,-0.08310741,-0.02861066,-0.097749196,-0.029919641,0.11203158,-0.1554797,-0.14284097,0.23561695
-0.2370442,0.0,-0.28125384,-0.106425844,-0.06560147,-0.017489968,-0.34207436,-0.011639256,0.010165859,-0.062835574,-0.012555921,5.8729853e-05,0.043787196,-0.062860884,-0.024169607,-0.08209753,-0.16450274,-0.16953902,-0.51536286,0.0286519,-0.13808472,-1.4331815
-0.24081329,0.0,-0.018186491,-0.0031717303,0.093481794,0.043878596,0.021875797,0.3815979,0.059273716,-0.022317003,-0.031829104,5.8828227e-05,0.12332624,-0.06937232,0.036494505,0.044909682,0.15195076,0.109114744,-0.025575794,0.0020403084,-0.014101959,-0.7661668
-0.6787604,0.0,0.082666025,-0.040338777,0.019472795,-0.06454547,-0.24459542,-0.13953298,0.015309861,-0.0044937935,0.008661339,5.881296e-05,0.014297648,-0.00019566945,-0.058664884,-0.014700334,0.0023585996,0.10153766,-0.3757134,0.00754759,0.20931928,-0.549358
-0.22358795,0.0,-0.31999597,-0.089308925,0.0032763884,-0.07005794,-0.19691028,-0.9513076,-0.00015611135,-0.030300107,0.002767179,5.8376707e-05,-0.12912995,0.019019833,-0.017382555,-0.06036064,-0.0018003338,-0.37554723,-0.20476922,0.00680479,-0.081222944,-1.651936
-0.33591196,0.0,0.048398,0.023863817,0.055891637,-0.015704757,0.31175685,0.30805358,-0.0041477024,0.01766429,0.0038034082,5.9218237e-05,0.05995177,-0.13211133,-0.16696426,-0.02423896,-0.08757116,-0.10942508,0.31063837,-0.07784505,-0.10336711,0.38201055
-0.33946788,0.0,-0.38463205,-0.07700312,0.063158266,-0.017946104,-0.4231745,-0.47945988,0.004686654,-0.03597632,0.0019002514,5.8580616e-05,0.16438602,0.035849422,-0.0025200834,0.027647562,0.032020908,-0.14543109,-0.6658027,0.002124826,-0.06546534,-1.3682077
-0.76100993,0.0,0.05807039,-0.012208262,0.00783766,-0.006310733,-0.14681275,0.01639413,0.0058032786,-0.07569629,0.004864263,5.902269e-05,-0.015417404,-0.00797311,-0.045469757,-0.054322954,0.030375514,0.13468854,-0.5385486,0.032248747,0.031281695,0.38501877
-0.18086065,0.0,-0.042765427,-0.066983365,0.044815984,0.031321365,-0.008861861,-0.168166,-0.01082136,-0.0413605,0.0007342981,5.8376707e-05,0.206311,0.053825945,0.045184553,-0.07412369,0.09155351,-0.05510113,0.16630842,-0.013274145,-0.059051152,-0.87611187
-0.28329003,0.0,0.06707423,-0.026262803,0.03845316,0.02975287,0.2989307,0.098122284,0.01607449,-0.027953975,0.003797121,5.8776168e-05,-0.07584667,0.049134724,0.05406906,0.005899989,0.011461169,-0.19502279,0.29571104,-0.031040024,0.2282125,-0.3417235
-0.50820404,0.0,-0.056188464,-0.064228654,0.07540269,-0.02051132,-0.6371198,-0.39664018,-0.004411926,-0.031006405,0.012399557,5.881296e-05,0.10300126,0.067720234,0.01965415,-0.025665559,-0.070598006,-0.14133908,-0.558496,-0.0036163288,-0.051674884,-1.3922579
-0.47066554,0.0,0.049058765,0.06879198,-0.07537213,0.01614297,-0.082076706,0.06781698,-0.068762295,0.030761365,0.00487176,5.8818776e-05,0.0707618,0.010134713,-0.0064723925,0.047408756,-0.055438247,-0.025614893,-0.04868856,-0.07792495,-0.15872183,0.2399252
